hetio_id	name	het_type	in_sem	final_id	fin_type
GO:0072048	renal system pattern specification	Biological Process	False	GO:0072048	Physiology
GO:0072049	comma-shaped body morphogenesis	Biological Process	False	GO:0072049	Physiology
GO:0072050	S-shaped body morphogenesis	Biological Process	False	GO:0072050	Physiology
GO:0072053	renal inner medulla development	Biological Process	False	GO:0072053	Physiology
GO:0072054	renal outer medulla development	Biological Process	False	GO:0072054	Physiology
GO:0072061	inner medullary collecting duct development	Biological Process	False	GO:0072061	Physiology
GO:0072070	loop of Henle development	Biological Process	False	GO:0072070	Physiology
GO:0072071	kidney interstitial fibroblast differentiation	Biological Process	False	GO:0072071	Physiology
GO:0072073	kidney epithelium development	Biological Process	False	GO:0072073	Physiology
GO:0072074	kidney mesenchyme development	Biological Process	False	GO:0072074	Physiology
GO:0072075	metanephric mesenchyme development	Biological Process	False	GO:0072075	Physiology
GO:0072076	nephrogenic mesenchyme development	Biological Process	False	GO:0072076	Physiology
GO:0072077	renal vesicle morphogenesis	Biological Process	False	GO:0072077	Physiology
GO:0072078	nephron tubule morphogenesis	Biological Process	False	GO:0072078	Physiology
GO:0072079	nephron tubule formation	Biological Process	False	GO:0072079	Physiology
GO:0072080	nephron tubule development	Biological Process	False	GO:0072080	Physiology
GO:0072081	specification of nephron tubule identity	Biological Process	False	GO:0072081	Physiology
GO:0072086	specification of loop of Henle identity	Biological Process	False	GO:0072086	Physiology
GO:0072087	renal vesicle development	Biological Process	False	GO:0072087	Physiology
GO:0072088	nephron epithelium morphogenesis	Biological Process	False	GO:0072088	Physiology
GO:0072089	stem cell proliferation	Biological Process	False	GO:0072089	Physiology
GO:0072091	regulation of stem cell proliferation	Biological Process	False	GO:0072091	Physiology
GO:0072092	ureteric bud invasion	Biological Process	False	GO:0072092	Physiology
GO:0072093	metanephric renal vesicle formation	Biological Process	False	GO:0072093	Physiology
GO:0072095	regulation of branch elongation involved in ureteric bud branching	Biological Process	False	GO:0072095	Physiology
GO:0072098	anterior/posterior pattern specification involved in kidney development	Biological Process	False	GO:0072098	Physiology
GO:0072102	glomerulus morphogenesis	Biological Process	False	GO:0072102	Physiology
GO:0072103	glomerulus vasculature morphogenesis	Biological Process	False	GO:0072103	Physiology
GO:0072104	glomerular capillary formation	Biological Process	False	GO:0072104	Physiology
GO:0072106	regulation of ureteric bud formation	Biological Process	False	GO:0072106	Physiology
GO:0072107	positive regulation of ureteric bud formation	Biological Process	False	GO:0072107	Physiology
GO:0072108	positive regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis	Biological Process	False	GO:0072108	Physiology
GO:0072109	glomerular mesangium development	Biological Process	False	GO:0072109	Physiology
GO:0072110	glomerular mesangial cell proliferation	Biological Process	False	GO:0072110	Physiology
GO:0072111	cell proliferation involved in kidney development	Biological Process	False	GO:0072111	Physiology
GO:0072112	glomerular visceral epithelial cell differentiation	Biological Process	False	GO:0072112	Physiology
GO:0072114	pronephros morphogenesis	Biological Process	False	GO:0072114	Physiology
GO:0072124	regulation of glomerular mesangial cell proliferation	Biological Process	False	GO:0072124	Physiology
GO:0072125	negative regulation of glomerular mesangial cell proliferation	Biological Process	False	GO:0072125	Physiology
GO:0072126	positive regulation of glomerular mesangial cell proliferation	Biological Process	False	GO:0072126	Physiology
GO:0072131	kidney mesenchyme morphogenesis	Biological Process	False	GO:0072131	Physiology
GO:0072132	mesenchyme morphogenesis	Biological Process	False	GO:0072132	Physiology
GO:0072133	metanephric mesenchyme morphogenesis	Biological Process	False	GO:0072133	Physiology
GO:0072134	nephrogenic mesenchyme morphogenesis	Biological Process	False	GO:0072134	Physiology
GO:0072135	kidney mesenchymal cell proliferation	Biological Process	False	GO:0072135	Physiology
GO:0072136	metanephric mesenchymal cell proliferation involved in metanephros development	Biological Process	False	GO:0072136	Physiology
GO:0072138	mesenchymal cell proliferation involved in ureteric bud development	Biological Process	False	GO:0072138	Physiology
GO:0072139	glomerular parietal epithelial cell differentiation	Biological Process	False	GO:0072139	Physiology
GO:0072141	renal interstitial fibroblast development	Biological Process	False	GO:0072141	Physiology
GO:0072143	mesangial cell development	Biological Process	False	GO:0072143	Physiology
GO:0072144	glomerular mesangial cell development	Biological Process	False	GO:0072144	Physiology
GO:0072148	epithelial cell fate commitment	Biological Process	False	GO:0072148	Physiology
GO:0072156	distal tubule morphogenesis	Biological Process	False	GO:0072156	Physiology
GO:0072160	nephron tubule epithelial cell differentiation	Biological Process	False	GO:0072160	Physiology
GO:0072161	mesenchymal cell differentiation involved in kidney development	Biological Process	False	GO:0072161	Physiology
GO:0072162	metanephric mesenchymal cell differentiation	Biological Process	False	GO:0072162	Physiology
GO:0072163	mesonephric epithelium development	Biological Process	False	GO:0072163	Physiology
GO:0072164	mesonephric tubule development	Biological Process	False	GO:0072164	Physiology
GO:0072166	posterior mesonephric tubule development	Biological Process	False	GO:0072166	Physiology
GO:0072170	metanephric tubule development	Biological Process	False	GO:0072170	Physiology
GO:0072171	mesonephric tubule morphogenesis	Biological Process	False	GO:0072171	Physiology
GO:0072172	mesonephric tubule formation	Biological Process	False	GO:0072172	Physiology
GO:0072173	metanephric tubule morphogenesis	Biological Process	False	GO:0072173	Physiology
GO:0072174	metanephric tubule formation	Biological Process	False	GO:0072174	Physiology
GO:0072175	epithelial tube formation	Biological Process	False	GO:0072175	Physiology
GO:0072176	nephric duct development	Biological Process	False	GO:0072176	Physiology
GO:0072177	mesonephric duct development	Biological Process	False	GO:0072177	Physiology
GO:0072178	nephric duct morphogenesis	Biological Process	False	GO:0072178	Physiology
GO:0072179	nephric duct formation	Biological Process	False	GO:0072179	Physiology
GO:0072180	mesonephric duct morphogenesis	Biological Process	False	GO:0072180	Physiology
GO:0072181	mesonephric duct formation	Biological Process	False	GO:0072181	Physiology
GO:0072182	regulation of nephron tubule epithelial cell differentiation	Biological Process	False	GO:0072182	Physiology
GO:0072183	negative regulation of nephron tubule epithelial cell differentiation	Biological Process	False	GO:0072183	Physiology
GO:0072189	ureter development	Biological Process	False	GO:0072189	Physiology
GO:0072190	ureter urothelium development	Biological Process	False	GO:0072190	Physiology
GO:0072191	ureter smooth muscle development	Biological Process	False	GO:0072191	Physiology
GO:0072193	ureter smooth muscle cell differentiation	Biological Process	False	GO:0072193	Physiology
GO:0072194	kidney smooth muscle tissue development	Biological Process	False	GO:0072194	Physiology
GO:0072197	ureter morphogenesis	Biological Process	False	GO:0072197	Physiology
GO:0072199	regulation of mesenchymal cell proliferation involved in ureter development	Biological Process	False	GO:0072199	Physiology
GO:0072201	negative regulation of mesenchymal cell proliferation	Biological Process	False	GO:0072201	Physiology
GO:0072202	cell differentiation involved in metanephros development	Biological Process	False	GO:0072202	Physiology
GO:0072203	cell proliferation involved in metanephros development	Biological Process	False	GO:0072203	Physiology
GO:0072204	cell-cell signaling involved in metanephros development	Biological Process	False	GO:0072204	Physiology
GO:0072205	metanephric collecting duct development	Biological Process	False	GO:0072205	Physiology
GO:0072207	metanephric epithelium development	Biological Process	False	GO:0072207	Physiology
GO:0072208	metanephric smooth muscle tissue development	Biological Process	False	GO:0072208	Physiology
GO:0072209	metanephric mesangial cell differentiation	Biological Process	False	GO:0072209	Physiology
GO:0072210	metanephric nephron development	Biological Process	False	GO:0072210	Physiology
GO:0072215	regulation of metanephros development	Biological Process	False	GO:0072215	Physiology
GO:0072216	positive regulation of metanephros development	Biological Process	False	GO:0072216	Physiology
GO:0072217	negative regulation of metanephros development	Biological Process	False	GO:0072217	Physiology
GO:0072218	metanephric ascending thin limb development	Biological Process	False	GO:0072218	Physiology
GO:0072221	metanephric distal convoluted tubule development	Biological Process	False	GO:0072221	Physiology
GO:0072223	metanephric glomerular mesangium development	Biological Process	False	GO:0072223	Physiology
GO:0072224	metanephric glomerulus development	Biological Process	False	GO:0072224	Physiology
GO:0072229	metanephric proximal convoluted tubule development	Biological Process	False	GO:0072229	Physiology
GO:0072233	metanephric thick ascending limb development	Biological Process	False	GO:0072233	Physiology
GO:0072234	metanephric nephron tubule development	Biological Process	False	GO:0072234	Physiology
GO:0072235	metanephric distal tubule development	Biological Process	False	GO:0072235	Physiology
GO:0072236	metanephric loop of Henle development	Biological Process	False	GO:0072236	Physiology
GO:0072237	metanephric proximal tubule development	Biological Process	False	GO:0072237	Physiology
GO:0072239	metanephric glomerulus vasculature development	Biological Process	False	GO:0072239	Physiology
GO:0072243	metanephric nephron epithelium development	Biological Process	False	GO:0072243	Physiology
GO:0072244	metanephric glomerular epithelium development	Biological Process	False	GO:0072244	Physiology
GO:0072248	metanephric glomerular visceral epithelial cell differentiation	Biological Process	False	GO:0072248	Physiology
GO:0072249	metanephric glomerular visceral epithelial cell development	Biological Process	False	GO:0072249	Physiology
GO:0072254	metanephric glomerular mesangial cell differentiation	Biological Process	False	GO:0072254	Physiology
GO:0072268	pattern specification involved in metanephros development	Biological Process	False	GO:0072268	Physiology
GO:0072272	proximal/distal pattern formation involved in metanephric nephron development	Biological Process	False	GO:0072272	Physiology
GO:0072273	metanephric nephron morphogenesis	Biological Process	False	GO:0072273	Physiology
GO:0072275	metanephric glomerulus morphogenesis	Biological Process	False	GO:0072275	Physiology
GO:0072276	metanephric glomerulus vasculature morphogenesis	Biological Process	False	GO:0072276	Physiology
GO:0072277	metanephric glomerular capillary formation	Biological Process	False	GO:0072277	Physiology
GO:0072278	metanephric comma-shaped body morphogenesis	Biological Process	False	GO:0072278	Physiology
GO:0072282	metanephric nephron tubule morphogenesis	Biological Process	False	GO:0072282	Physiology
GO:0072283	metanephric renal vesicle morphogenesis	Biological Process	False	GO:0072283	Physiology
GO:0072284	metanephric S-shaped body morphogenesis	Biological Process	False	GO:0072284	Physiology
GO:0072289	metanephric nephron tubule formation	Biological Process	False	GO:0072289	Physiology
GO:0072298	regulation of metanephric glomerulus development	Biological Process	False	GO:0072298	Physiology
GO:0072300	positive regulation of metanephric glomerulus development	Biological Process	False	GO:0072300	Physiology
GO:0072301	regulation of metanephric glomerular mesangial cell proliferation	Biological Process	False	GO:0072301	Physiology
GO:0072304	regulation of mesenchymal cell apoptotic process involved in metanephric nephron morphogenesis	Biological Process	False	GO:0072304	Physiology
GO:0072305	negative regulation of mesenchymal cell apoptotic process involved in metanephric nephron morphogenesis	Biological Process	False	GO:0072305	Physiology
GO:0072307	regulation of metanephric nephron tubule epithelial cell differentiation	Biological Process	False	GO:0072307	Physiology
GO:0072310	glomerular epithelial cell development	Biological Process	False	GO:0072310	Physiology
GO:0072311	glomerular epithelial cell differentiation	Biological Process	False	GO:0072311	Physiology
GO:0072312	metanephric glomerular epithelial cell differentiation	Biological Process	False	GO:0072312	Physiology
GO:0072313	metanephric glomerular epithelial cell development	Biological Process	False	GO:0072313	Physiology
GO:0072318	clathrin coat disassembly	Biological Process	False	GO:0072318	Physiology
GO:0072319	vesicle uncoating	Biological Process	False	GO:0072319	Physiology
GO:0072320	volume-sensitive chloride channel activity	Molecular Function	False	GO:0072320	Physiology
GO:0072321	chaperone-mediated protein transport	Biological Process	False	GO:0072321	Physiology
GO:0072329	monocarboxylic acid catabolic process	Biological Process	False	GO:0072329	Physiology
GO:0072330	monocarboxylic acid biosynthetic process	Biological Process	False	GO:0072330	Physiology
GO:0072331	signal transduction by p53 class mediator	Biological Process	False	GO:0072331	Physiology
GO:0072332	intrinsic apoptotic signaling pathway by p53 class mediator	Biological Process	False	GO:0072332	Physiology
GO:0072334	UDP-galactose transmembrane transport	Biological Process	False	GO:0072334	Physiology
GO:0072337	modified amino acid transport	Biological Process	False	GO:0072337	Physiology
GO:0072338	cellular lactam metabolic process	Biological Process	False	GO:0072338	Physiology
GO:0072341	modified amino acid binding	Molecular Function	False	GO:0072341	Physiology
GO:0072344	rescue of stalled ribosome	Biological Process	False	GO:0072344	Physiology
GO:0072345	NAADP-sensitive calcium-release channel activity	Molecular Function	False	GO:0072345	Physiology
GO:0072348	sulfur compound transport	Biological Process	False	GO:0072348	Physiology
GO:0072349	modified amino acid transmembrane transporter activity	Molecular Function	False	GO:0072349	Physiology
GO:0072350	tricarboxylic acid metabolic process	Biological Process	False	GO:0072350	Physiology
GO:0072354	histone kinase activity (H3-T3 specific)	Molecular Function	False	GO:0072354	Physiology
GO:0072355	histone H3-T3 phosphorylation	Biological Process	False	GO:0072355	Physiology
GO:0072356	chromosome passenger complex localization to kinetochore	Biological Process	False	GO:0072356	Physiology
GO:0072357	PTW/PP1 phosphatase complex	Cellular Component	False	GO:0072357	Anatomy
GO:0072358	cardiovascular system development	Biological Process	False	GO:0072358	Physiology
GO:0072359	circulatory system development	Biological Process	False	GO:0072359	Physiology
GO:0072361	regulation of glycolytic process by regulation of transcription from RNA polymerase II promoter	Biological Process	False	GO:0072361	Physiology
GO:0072363	regulation of glycolytic process by positive regulation of transcription from RNA polymerase II promoter	Biological Process	False	GO:0072363	Physiology
GO:0072364	regulation of cellular ketone metabolic process by regulation of transcription from RNA polymerase II promoter	Biological Process	False	GO:0072364	Physiology
GO:0072366	regulation of cellular ketone metabolic process by positive regulation of transcription from RNA polymerase II promoter	Biological Process	False	GO:0072366	Physiology
GO:0072367	regulation of lipid transport by regulation of transcription from RNA polymerase II promoter	Biological Process	False	GO:0072367	Physiology
GO:0072368	regulation of lipid transport by negative regulation of transcription from RNA polymerase II promoter	Biological Process	False	GO:0072368	Physiology
GO:0072369	regulation of lipid transport by positive regulation of transcription from RNA polymerase II promoter	Biological Process	False	GO:0072369	Physiology
GO:0072372	primary cilium	Cellular Component	False	GO:0072372	Anatomy
GO:0072376	protein activation cascade	Biological Process	False	GO:0072376	Physiology
GO:0072378	blood coagulation, fibrin clot formation	Biological Process	False	GO:0072378	Physiology
GO:0072379	ER membrane insertion complex	Cellular Component	False	GO:0072379	Anatomy
GO:0072383	plus-end-directed vesicle transport along microtubule	Biological Process	False	GO:0072383	Physiology
GO:0072384	organelle transport along microtubule	Biological Process	False	GO:0072384	Physiology
GO:0072385	minus-end-directed organelle transport along microtubule	Biological Process	False	GO:0072385	Physiology
GO:0072386	plus-end-directed organelle transport along microtubule	Biological Process	False	GO:0072386	Physiology
GO:0072387	flavin adenine dinucleotide metabolic process	Biological Process	False	GO:0072387	Physiology
GO:0072393	microtubule anchoring at microtubule organizing center	Biological Process	False	GO:0072393	Physiology
GO:0072395	signal transduction involved in cell cycle checkpoint	Biological Process	False	GO:0072395	Physiology
GO:0072396	response to cell cycle checkpoint signaling	Biological Process	False	GO:0072396	Physiology
GO:0072401	signal transduction involved in DNA integrity checkpoint	Biological Process	False	GO:0072401	Physiology
GO:0072402	response to DNA integrity checkpoint signaling	Biological Process	False	GO:0072402	Physiology
GO:0072413	signal transduction involved in mitotic cell cycle checkpoint	Biological Process	False	GO:0072413	Physiology
GO:0072422	signal transduction involved in DNA damage checkpoint	Biological Process	False	GO:0072422	Physiology
GO:0072423	response to DNA damage checkpoint signaling	Biological Process	False	GO:0072423	Physiology
GO:0072429	response to intra-S DNA damage checkpoint signaling	Biological Process	False	GO:0072429	Physiology
GO:0072431	signal transduction involved in mitotic G1 DNA damage checkpoint	Biological Process	False	GO:0072431	Physiology
GO:0072487	MSL complex	Cellular Component	False	GO:0072487	Anatomy
GO:0072488	ammonium transmembrane transport	Biological Process	False	GO:0072488	Physiology
GO:0072497	mesenchymal stem cell differentiation	Biological Process	False	GO:0072497	Physiology
GO:0072498	embryonic skeletal joint development	Biological Process	False	GO:0072498	Physiology
GO:0072501	cellular divalent inorganic anion homeostasis	Biological Process	False	GO:0072501	Physiology
GO:0072502	cellular trivalent inorganic anion homeostasis	Biological Process	False	GO:0072502	Physiology
GO:0072503	cellular divalent inorganic cation homeostasis	Biological Process	False	GO:0072503	Physiology
GO:0072505	divalent inorganic anion homeostasis	Biological Process	False	GO:0072505	Physiology
GO:0072506	trivalent inorganic anion homeostasis	Biological Process	False	GO:0072506	Physiology
GO:0072507	divalent inorganic cation homeostasis	Biological Process	False	GO:0072507	Physiology
GO:0072509	divalent inorganic cation transmembrane transporter activity	Molecular Function	False	GO:0072509	Physiology
GO:0072510	trivalent inorganic cation transmembrane transporter activity	Molecular Function	False	GO:0072510	Physiology
GO:0072511	divalent inorganic cation transport	Biological Process	False	GO:0072511	Physiology
GO:0072512	trivalent inorganic cation transport	Biological Process	False	GO:0072512	Physiology
GO:0072513	positive regulation of secondary heart field cardioblast proliferation	Biological Process	False	GO:0072513	Physiology
GO:0072520	seminiferous tubule development	Biological Process	False	GO:0072520	Physiology
GO:0072521	purine-containing compound metabolic process	Biological Process	False	GO:0072521	Physiology
GO:0072522	purine-containing compound biosynthetic process	Biological Process	False	GO:0072522	Physiology
GO:0072523	purine-containing compound catabolic process	Biological Process	False	GO:0072523	Physiology
GO:0072524	pyridine-containing compound metabolic process	Biological Process	False	GO:0072524	Physiology
GO:0072525	pyridine-containing compound biosynthetic process	Biological Process	False	GO:0072525	Physiology
GO:0072526	pyridine-containing compound catabolic process	Biological Process	False	GO:0072526	Physiology
GO:0072527	pyrimidine-containing compound metabolic process	Biological Process	False	GO:0072527	Physiology
GO:0072528	pyrimidine-containing compound biosynthetic process	Biological Process	False	GO:0072528	Physiology
GO:0072529	pyrimidine-containing compound catabolic process	Biological Process	False	GO:0072529	Physiology
GO:0072530	purine-containing compound transmembrane transport	Biological Process	False	GO:0072530	Physiology
GO:0072531	pyrimidine-containing compound transmembrane transport	Biological Process	False	GO:0072531	Physiology
GO:0072534	perineuronal net	Cellular Component	False	GO:0072534	Anatomy
GO:0072536	interleukin-23 receptor complex	Cellular Component	False	GO:0072536	Anatomy
GO:0072537	fibroblast activation	Biological Process	False	GO:0072537	Physiology
GO:0072538	T-helper 17 type immune response	Biological Process	False	GO:0072538	Physiology
GO:0072539	T-helper 17 cell differentiation	Biological Process	False	GO:0072539	Physiology
GO:0072540	T-helper 17 cell lineage commitment	Biological Process	False	GO:0072540	Physiology
GO:0072542	protein phosphatase activator activity	Molecular Function	False	GO:0072542	Physiology
GO:0072545	tyrosine binding	Molecular Function	False	GO:0072545	Physiology
GO:0072546	ER membrane protein complex	Cellular Component	False	GO:0072546	Anatomy
GO:0072553	terminal button organization	Biological Process	False	GO:0072553	Physiology
GO:0072554	blood vessel lumenization	Biological Process	False	GO:0072554	Physiology
GO:0072557	IPAF inflammasome complex	Cellular Component	False	GO:0072557	Anatomy
GO:0072558	NLRP1 inflammasome complex	Cellular Component	False	GO:0072558	Anatomy
GO:0072559	NLRP3 inflammasome complex	Cellular Component	False	GO:0072559	Anatomy
GO:0072560	type B pancreatic cell maturation	Biological Process	False	GO:0072560	Physiology
GO:0072562	blood microparticle	Cellular Component	False	GO:0072562	Anatomy
GO:0072563	endothelial microparticle	Cellular Component	False	GO:0072563	Anatomy
GO:0072567	chemokine (C-X-C motif) ligand 2 production	Biological Process	False	GO:0072567	Physiology
GO:0072573	tolerance induction to lipopolysaccharide	Biological Process	False	GO:0072573	Physiology
GO:0072574	hepatocyte proliferation	Biological Process	False	GO:0072574	Physiology
GO:0072575	epithelial cell proliferation involved in liver morphogenesis	Biological Process	False	GO:0072575	Physiology
GO:0072576	liver morphogenesis	Biological Process	False	GO:0072576	Physiology
GO:0072577	endothelial cell apoptotic process	Biological Process	False	GO:0072577	Physiology
GO:0072578	neurotransmitter-gated ion channel clustering	Biological Process	False	GO:0072578	Physiology
GO:0072583	clathrin-mediated endocytosis	Biological Process	False	GO:0072583	Physiology
GO:0072584	caveolin-mediated endocytosis	Biological Process	False	GO:0072584	Physiology
GO:0072588	box H/ACA RNP complex	Cellular Component	False	GO:0072588	Anatomy
GO:0072589	box H/ACA scaRNP complex	Cellular Component	False	GO:0072589	Anatomy
GO:0072590	N-acetyl-L-aspartate-L-glutamate ligase activity	Molecular Function	False	GO:0072590	Physiology
GO:0072592	oxygen metabolic process	Biological Process	False	GO:0072592	Physiology
GO:0072593	reactive oxygen species metabolic process	Biological Process	False	GO:0072593	Physiology
GO:0072594	establishment of protein localization to organelle	Biological Process	False	GO:0072594	Physiology
GO:0072595	maintenance of protein localization in organelle	Biological Process	False	GO:0072595	Physiology
GO:0072599	establishment of protein localization to endoplasmic reticulum	Biological Process	False	GO:0072599	Physiology
GO:0072600	establishment of protein localization to Golgi	Biological Process	False	GO:0072600	Physiology
GO:0072602	interleukin-4 secretion	Biological Process	False	GO:0072602	Physiology
GO:0072604	interleukin-6 secretion	Biological Process	False	GO:0072604	Physiology
GO:0072606	interleukin-8 secretion	Biological Process	False	GO:0072606	Physiology
GO:0072610	interleukin-12 secretion	Biological Process	False	GO:0072610	Physiology
GO:0072643	interferon-gamma secretion	Biological Process	False	GO:0072643	Physiology
GO:0072655	establishment of protein localization to mitochondrion	Biological Process	False	GO:0072655	Physiology
GO:0072656	maintenance of protein location in mitochondrion	Biological Process	False	GO:0072656	Physiology
GO:0072657	protein localization to membrane	Biological Process	False	GO:0072657	Physiology
GO:0072659	protein localization to plasma membrane	Biological Process	False	GO:0072659	Physiology
GO:0072661	protein targeting to plasma membrane	Biological Process	False	GO:0072661	Physiology
GO:0072662	protein localization to peroxisome	Biological Process	False	GO:0072662	Physiology
GO:0072663	establishment of protein localization to peroxisome	Biological Process	False	GO:0072663	Physiology
GO:0072665	protein localization to vacuole	Biological Process	False	GO:0072665	Physiology
GO:0072666	establishment of protein localization to vacuole	Biological Process	False	GO:0072666	Physiology
GO:0072669	tRNA-splicing ligase complex	Cellular Component	False	GO:0072669	Anatomy
GO:0072672	neutrophil extravasation	Biological Process	False	GO:0072672	Physiology
GO:0072673	lamellipodium morphogenesis	Biological Process	False	GO:0072673	Physiology
GO:0072674	multinuclear osteoclast differentiation	Biological Process	False	GO:0072674	Physiology
GO:0072675	osteoclast fusion	Biological Process	False	GO:0072675	Physiology
GO:0072676	lymphocyte migration	Biological Process	False	GO:0072676	Physiology
GO:0072677	eosinophil migration	Biological Process	False	GO:0072677	Physiology
GO:0072678	T cell migration	Biological Process	False	GO:0072678	Physiology
GO:0072686	mitotic spindle	Cellular Component	True	UMLS:C0026258	Anatomy
GO:0072687	meiotic spindle	Cellular Component	False	GO:0072687	Anatomy
GO:0072695	regulation of DNA recombination at telomere	Biological Process	False	GO:0072695	Physiology
GO:0072697	protein localization to cell cortex	Biological Process	False	GO:0072697	Physiology
GO:0072698	protein localization to microtubule cytoskeleton	Biological Process	False	GO:0072698	Physiology
GO:0072702	response to methyl methanesulfonate	Biological Process	False	GO:0072702	Physiology
GO:0072703	cellular response to methyl methanesulfonate	Biological Process	False	GO:0072703	Physiology
GO:0072708	response to sorbitol	Biological Process	False	GO:0072708	Physiology
GO:0072709	cellular response to sorbitol	Biological Process	False	GO:0072709	Physiology
GO:0072710	response to hydroxyurea	Biological Process	False	GO:0072710	Physiology
GO:0072711	cellular response to hydroxyurea	Biological Process	False	GO:0072711	Physiology
GO:0072714	response to selenite ion	Biological Process	False	GO:0072714	Physiology
GO:0072718	response to cisplatin	Biological Process	False	GO:0072718	Physiology
GO:0072719	cellular response to cisplatin	Biological Process	False	GO:0072719	Physiology
GO:0072733	response to staurosporine	Biological Process	False	GO:0072733	Physiology
GO:0072734	cellular response to staurosporine	Biological Process	False	GO:0072734	Physiology
GO:0072757	cellular response to camptothecin	Biological Process	False	GO:0072757	Physiology
GO:0075136	response to host	Biological Process	False	GO:0075136	Physiology
GO:0075509	endocytosis involved in viral entry into host cell	Biological Process	False	GO:0075509	Physiology
GO:0075528	modulation by virus of host immune response	Biological Process	False	GO:0075528	Physiology
GO:0075713	establishment of integrated proviral latency	Biological Process	True	UMLS:C0086474	Phenomena
GO:0075732	viral penetration into host nucleus	Biological Process	False	GO:0075732	Physiology
GO:0075733	intracellular transport of virus	Biological Process	True	UMLS:C1160691	Physiology
GO:0080008	Cul4-RING E3 ubiquitin ligase complex	Cellular Component	False	GO:0080008	Anatomy
GO:0080009	mRNA methylation	Biological Process	False	GO:0080009	Physiology
GO:0080019	fatty-acyl-CoA reductase (alcohol-forming) activity	Molecular Function	False	GO:0080019	Physiology
GO:0080025	phosphatidylinositol-3,5-bisphosphate binding	Molecular Function	False	GO:0080025	Physiology
GO:0080033	response to nitrite	Biological Process	False	GO:0080033	Physiology
GO:0080084	5S rDNA binding	Molecular Function	False	GO:0080084	Physiology
GO:0080111	DNA demethylation	Biological Process	False	GO:0080111	Physiology
GO:0080120	CAAX-box protein maturation	Biological Process	False	GO:0080120	Physiology
GO:0080121	AMP transport	Biological Process	False	GO:0080121	Physiology
GO:0080122	AMP transmembrane transporter activity	Molecular Function	False	GO:0080122	Physiology
GO:0080130	L-phenylalanine:2-oxoglutarate aminotransferase activity	Molecular Function	False	GO:0080130	Physiology
GO:0080135	regulation of cellular response to stress	Biological Process	False	GO:0080135	Physiology
GO:0080154	regulation of fertilization	Biological Process	False	GO:0080154	Physiology
GO:0080171	lytic vacuole organization	Biological Process	False	GO:0080171	Physiology
GO:0080182	histone H3-K4 trimethylation	Biological Process	False	GO:0080182	Physiology
GO:0080184	response to phenylpropanoid	Biological Process	False	GO:0080184	Physiology
GO:0085020	protein K6-linked ubiquitination	Biological Process	False	GO:0085020	Physiology
GO:0085029	extracellular matrix assembly	Biological Process	False	GO:0085029	Physiology
GO:0086001	cardiac muscle cell action potential	Biological Process	False	GO:0086001	Physiology
GO:0086002	cardiac muscle cell action potential involved in contraction	Biological Process	False	GO:0086002	Physiology
GO:0086003	cardiac muscle cell contraction	Biological Process	False	GO:0086003	Physiology
GO:0086004	regulation of cardiac muscle cell contraction	Biological Process	False	GO:0086004	Physiology
GO:0086005	ventricular cardiac muscle cell action potential	Biological Process	False	GO:0086005	Physiology
GO:0086006	voltage-gated sodium channel activity involved in cardiac muscle cell action potential	Molecular Function	False	GO:0086006	Physiology
GO:0086008	voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization	Molecular Function	False	GO:0086008	Physiology
GO:0086009	membrane repolarization	Biological Process	False	GO:0086009	Physiology
GO:0086010	membrane depolarization during action potential	Biological Process	False	GO:0086010	Physiology
GO:0086011	membrane repolarization during action potential	Biological Process	False	GO:0086011	Physiology
GO:0086012	membrane depolarization during cardiac muscle cell action potential	Biological Process	False	GO:0086012	Physiology
GO:0086013	membrane repolarization during cardiac muscle cell action potential	Biological Process	False	GO:0086013	Physiology
GO:0086014	atrial cardiac muscle cell action potential	Biological Process	False	GO:0086014	Physiology
GO:0086015	SA node cell action potential	Biological Process	False	GO:0086015	Physiology
GO:0086016	AV node cell action potential	Biological Process	False	GO:0086016	Physiology
GO:0086017	Purkinje myocyte action potential	Biological Process	False	GO:0086017	Physiology
GO:0086018	SA node cell to atrial cardiac muscle cell signalling	Biological Process	False	GO:0086018	Physiology
GO:0086019	cell-cell signaling involved in cardiac conduction	Biological Process	False	GO:0086019	Physiology
GO:0086023	adrenergic receptor signaling pathway involved in heart process	Biological Process	False	GO:0086023	Physiology
GO:0086026	atrial cardiac muscle cell to AV node cell signaling	Biological Process	False	GO:0086026	Physiology
GO:0086027	AV node cell to bundle of His cell signaling	Biological Process	False	GO:0086027	Physiology
GO:0086028	bundle of His cell to Purkinje myocyte signaling	Biological Process	False	GO:0086028	Physiology
GO:0086029	Purkinje myocyte to ventricular cardiac muscle cell signaling	Biological Process	False	GO:0086029	Physiology
GO:0086036	regulation of cardiac muscle cell membrane potential	Biological Process	False	GO:0086036	Physiology
GO:0086042	cardiac muscle cell-cardiac muscle cell adhesion	Biological Process	False	GO:0086042	Physiology
GO:0086043	bundle of His cell action potential	Biological Process	False	GO:0086043	Physiology
GO:0086046	membrane depolarization during SA node cell action potential	Biological Process	False	GO:0086046	Physiology
GO:0086047	membrane depolarization during Purkinje myocyte cell action potential	Biological Process	False	GO:0086047	Physiology
GO:0086062	voltage-gated sodium channel activity involved in Purkinje myocyte action potential	Molecular Function	False	GO:0086062	Physiology
