hetio_id	name	het_type	cui
GO:1990168	protein K33-linked deubiquitination	Biological Process	UMLS:C3824318
GO:1990169	stress response to copper ion	Biological Process	UMLS:C3824319
GO:1990169	stress response to copper ion	Biological Process	UMLS:C3824320
GO:1990169	stress response to copper ion	Biological Process	UMLS:C3824321
GO:1990172	G-protein coupled receptor catabolic process	Biological Process	UMLS:C3824326
GO:1990182	exosomal secretion	Biological Process	UMLS:C3824340
GO:1990182	exosomal secretion	Biological Process	UMLS:C3824341
GO:1990188	euchromatin binding	Molecular Function	UMLS:C3824348
GO:1990189	peptide-serine-N-acetyltransferase activity	Molecular Function	UMLS:C3824349
GO:1990190	peptide-glutamate-N-acetyltransferase activity	Molecular Function	UMLS:C3824350
GO:1990204	oxidoreductase complex	Cellular Component	UMLS:C3824385
GO:1990226	histone methyltransferase binding	Molecular Function	UMLS:C3824412
GO:1990234	transferase complex	Cellular Component	UMLS:C3824431
GO:1990239	steroid hormone binding	Molecular Function	UMLS:C3824440
GO:1990246	uniplex complex	Cellular Component	UMLS:C3824448
GO:1990247	N6-methyladenosine-containing RNA binding	Molecular Function	UMLS:C3824449
GO:1990253	cellular response to leucine starvation	Biological Process	UMLS:C3824456
GO:1990254	keratin filament binding	Molecular Function	UMLS:C3824457
GO:1990266	neutrophil migration	Biological Process	UMLS:C0312860
GO:1990267	response to transition metal nanoparticle	Biological Process	UMLS:C3824475
GO:1990267	response to transition metal nanoparticle	Biological Process	UMLS:C3824476
GO:1990267	response to transition metal nanoparticle	Biological Process	UMLS:C3824477
GO:1990268	response to gold nanoparticle	Biological Process	UMLS:C3824478
GO:1990314	cellular response to insulin-like growth factor stimulus	Biological Process	UMLS:C3824524
GO:1990316	ATG1/ULK1 kinase complex	Cellular Component	UMLS:C3824526
GO:1990351	transporter complex	Cellular Component	UMLS:C3824559
GO:1990357	terminal web	Cellular Component	UMLS:C3824567
GO:1990380	Lys48-specific deubiquitinase activity	Molecular Function	UMLS:C3824594
GO:1990381	ubiquitin-specific protease binding	Molecular Function	UMLS:C3896137
GO:1990391	DNA repair complex	Cellular Component	UMLS:C3896148
GO:1990393	3M complex	Cellular Component	UMLS:C3896150
GO:1990403	embryonic brain development	Biological Process	UMLS:C3896165
GO:1990405	protein antigen binding	Molecular Function	UMLS:C3896168
GO:1990416	cellular response to brain-derived neurotrophic factor stimulus	Biological Process	UMLS:C3896178
GO:1990418	response to insulin-like growth factor stimulus	Biological Process	UMLS:C3896180
GO:1990423	RZZ complex	Cellular Component	UMLS:C3896185
GO:1990426	homologous recombination-dependent replication fork processing	Biological Process	UMLS:C3896187
GO:1990426	homologous recombination-dependent replication fork processing	Biological Process	UMLS:C3896188
GO:1990430	extracellular matrix protein binding	Molecular Function	UMLS:C3896193
GO:1990440	positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	Biological Process	UMLS:C3896203
GO:1990440	positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	Biological Process	UMLS:C3896205
GO:1990440	positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	Biological Process	UMLS:C3896206
GO:1990441	negative regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	Biological Process	UMLS:C3896207
GO:1990441	negative regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	Biological Process	UMLS:C3896208
GO:1990452	Parkin-FBXW7-Cul1 ubiquitin ligase complex	Cellular Component	UMLS:C3896225
GO:1990452	Parkin-FBXW7-Cul1 ubiquitin ligase complex	Cellular Component	UMLS:C3896226
GO:1990454	L-type voltage-gated calcium channel complex	Cellular Component	UMLS:C3896229
GO:1990454	L-type voltage-gated calcium channel complex	Cellular Component	UMLS:C3896230
GO:1990454	L-type voltage-gated calcium channel complex	Cellular Component	UMLS:C3896231
GO:1990459	transferrin receptor binding	Molecular Function	UMLS:C3896236
GO:1990460	leptin receptor binding	Molecular Function	UMLS:C3896237
GO:1990462	omegasome	Cellular Component	UMLS:C3896239
GO:1990481	mRNA pseudouridine synthesis	Biological Process	UMLS:C3896260
GO:1990502	dense core granule maturation	Biological Process	UMLS:C3896285
GO:1990523	bone regeneration	Biological Process	UMLS:C0005972
GO:1990542	mitochondrial transmembrane transport	Biological Process	UMLS:C3896323
GO:1990564	protein polyufmylation	Biological Process	UMLS:C3896344
GO:1990569	UDP-N-acetylglucosamine transmembrane transport	Biological Process	UMLS:C3896351
GO:1990573	potassium ion import across plasma membrane	Biological Process	UMLS:C3896355
GO:1990589	ATF4-CREB1 transcription factor complex	Cellular Component	UMLS:C3896373
GO:1990590	ATF1-ATF4 transcription factor complex	Cellular Component	UMLS:C3896374
GO:1990592	protein K69-linked ufmylation	Biological Process	UMLS:C3896376
GO:1990597	AIP1-IRE1 complex	Cellular Component	UMLS:C3896381
GO:1990597	AIP1-IRE1 complex	Cellular Component	UMLS:C3896382
GO:1990597	AIP1-IRE1 complex	Cellular Component	UMLS:C4231697
GO:1990604	IRE1-TRAF2-ASK1 complex	Cellular Component	UMLS:C3896390
GO:1990604	IRE1-TRAF2-ASK1 complex	Cellular Component	UMLS:C4231740
GO:1990617	CHOP-ATF4 complex	Cellular Component	UMLS:C3896404
GO:1990619	histone H3-K9 deacetylation	Biological Process	UMLS:C3896407
GO:1990622	CHOP-ATF3 complex	Cellular Component	UMLS:C3896412
GO:1990630	IRE1-RACK1-PP2A complex	Cellular Component	UMLS:C3896422
GO:1990630	IRE1-RACK1-PP2A complex	Cellular Component	UMLS:C3896423
GO:1990630	IRE1-RACK1-PP2A complex	Cellular Component	UMLS:C4231739
GO:1990635	proximal dendrite	Cellular Component	UMLS:C3896428
GO:1990637	response to prolactin	Biological Process	UMLS:C3896430
GO:1990666	PCSK9-LDLR complex	Cellular Component	UMLS:C3896469
GO:1990666	PCSK9-LDLR complex	Cellular Component	UMLS:C3896470
GO:1990667	PCSK9-AnxA2 complex	Cellular Component	UMLS:C3896471
GO:1990682	CSF1-CSF1R complex	Cellular Component	UMLS:C3896488
GO:1990682	CSF1-CSF1R complex	Cellular Component	UMLS:C3896489
GO:1990682	CSF1-CSF1R complex	Cellular Component	UMLS:C3896490
GO:1990696	USH2 complex	Cellular Component	UMLS:C3896505
GO:1990698	palmitoleoyltransferase activity	Molecular Function	UMLS:C3896507
GO:1990705	cholangiocyte proliferation	Biological Process	UMLS:C3896514
GO:1990709	presynaptic active zone organization	Biological Process	UMLS:C3896517
GO:1990712	HFE-transferrin receptor complex	Cellular Component	UMLS:C3896520
GO:1990715	mRNA CDS binding	Molecular Function	UMLS:C3896524
GO:1990716	axonemal central apparatus	Cellular Component	UMLS:C3896525
GO:1990723	cytoplasmic periphery of the nuclear pore complex	Cellular Component	UMLS:C4235115
GO:1990726	Lsm1-7-Pat1 complex	Cellular Component	UMLS:C4235113
GO:1990730	VCP-NSFL1C complex	Cellular Component	UMLS:C4235110
GO:1990737	response to manganese-induced endoplasmic reticulum stress	Biological Process	UMLS:C4235388
GO:1990743	protein sialylation	Biological Process	UMLS:C4235385
GO:1990745	EARP complex	Cellular Component	UMLS:C4235108
GO:1990748	cellular detoxification	Biological Process	UMLS:C4235382
GO:1990752	microtubule end	Cellular Component	UMLS:C4235379
GO:1990761	growth cone lamellipodium	Cellular Component	UMLS:C4235230
GO:1990776	response to angiotensin	Biological Process	UMLS:C4235359
GO:1990777	lipoprotein particle	Cellular Component	UMLS:C4235358
GO:1990778	protein localization to cell periphery	Biological Process	UMLS:C4235357
GO:1990782	protein tyrosine kinase binding	Molecular Function	UMLS:C4235354
GO:1990812	growth cone filopodium	Cellular Component	UMLS:C4235330
GO:1990822	basic amino acid transmembrane transport	Biological Process	UMLS:C4235321
GO:1990825	sequence-specific mRNA binding	Molecular Function	UMLS:C4235319
GO:1990837	sequence-specific double-stranded DNA binding	Molecular Function	UMLS:C4235310
GO:1990841	promoter-specific chromatin binding	Molecular Function	UMLS:C4235306
GO:1990845	adaptive thermogenesis	Biological Process	UMLS:C4235304
GO:1990851	Wnt-Frizzled-LRP5/6 complex	Cellular Component	UMLS:C4231716
GO:1990851	Wnt-Frizzled-LRP5/6 complex	Cellular Component	UMLS:C4231717
GO:1990851	Wnt-Frizzled-LRP5/6 complex	Cellular Component	UMLS:C4231718
GO:1990851	Wnt-Frizzled-LRP5/6 complex	Cellular Component	UMLS:C4231719
GO:1990851	Wnt-Frizzled-LRP5/6 complex	Cellular Component	UMLS:C4231720
GO:1990851	Wnt-Frizzled-LRP5/6 complex	Cellular Component	UMLS:C4231721
GO:1990851	Wnt-Frizzled-LRP5/6 complex	Cellular Component	UMLS:C4235101
GO:1990879	CST complex	Cellular Component	UMLS:C4231710
GO:1990879	CST complex	Cellular Component	UMLS:C4231711
GO:1990879	CST complex	Cellular Component	UMLS:C4235094
GO:1990904	ribonucleoprotein complex	Cellular Component	UMLS:C1167298
GO:1990907	beta-catenin-TCF complex	Cellular Component	UMLS:C4231705
GO:1990907	beta-catenin-TCF complex	Cellular Component	UMLS:C4231706
GO:1990907	beta-catenin-TCF complex	Cellular Component	UMLS:C4231707
GO:1990907	beta-catenin-TCF complex	Cellular Component	UMLS:C4235092
GO:1990909	Wnt signalosome	Cellular Component	UMLS:C4231704
GO:1990909	Wnt signalosome	Cellular Component	UMLS:C4235151
GO:1990923	PET complex	Cellular Component	UMLS:C4235091
GO:2000001	regulation of DNA damage checkpoint	Biological Process	UMLS:C3157100
GO:2000001	regulation of DNA damage checkpoint	Biological Process	UMLS:C3157101
GO:2000002	negative regulation of DNA damage checkpoint	Biological Process	UMLS:C3157102
GO:2000002	negative regulation of DNA damage checkpoint	Biological Process	UMLS:C3157103
GO:2000008	regulation of protein localization to cell surface	Biological Process	UMLS:C3157110
GO:2000009	negative regulation of protein localization to cell surface	Biological Process	UMLS:C3157111
GO:2000010	positive regulation of protein localization to cell surface	Biological Process	UMLS:C3157112
GO:2000015	regulation of determination of dorsal identity	Biological Process	UMLS:C3157118
GO:2000015	regulation of determination of dorsal identity	Biological Process	UMLS:C3157119
GO:2000017	positive regulation of determination of dorsal identity	Biological Process	UMLS:C3157122
GO:2000017	positive regulation of determination of dorsal identity	Biological Process	UMLS:C3157123
GO:2000018	regulation of male gonad development	Biological Process	UMLS:C3157124
GO:2000020	positive regulation of male gonad development	Biological Process	UMLS:C3157126
GO:2000021	regulation of ion homeostasis	Biological Process	UMLS:C3157127
GO:2000021	regulation of ion homeostasis	Biological Process	UMLS:C3157128
GO:2000021	regulation of ion homeostasis	Biological Process	UMLS:C3157129
GO:2000021	regulation of ion homeostasis	Biological Process	UMLS:C3157130
GO:2000027	regulation of organ morphogenesis	Biological Process	UMLS:C3157136
GO:2000027	regulation of organ morphogenesis	Biological Process	UMLS:C3157137
GO:2000035	regulation of stem cell division	Biological Process	UMLS:C3157145
GO:2000036	regulation of stem cell population maintenance	Biological Process	UMLS:C3157146
GO:2000036	regulation of stem cell population maintenance	Biological Process	UMLS:C3157147
GO:2000040	regulation of planar cell polarity pathway involved in axis elongation	Biological Process	UMLS:C3157151
GO:2000041	negative regulation of planar cell polarity pathway involved in axis elongation	Biological Process	UMLS:C3157152
GO:2000042	negative regulation of double-strand break repair via homologous recombination	Biological Process	UMLS:C3157153
GO:2000043	regulation of cardiac cell fate specification	Biological Process	UMLS:C3157154
GO:2000045	regulation of G1/S transition of mitotic cell cycle	Biological Process	UMLS:C3157156
GO:2000047	regulation of cell-cell adhesion mediated by cadherin	Biological Process	UMLS:C3157158
GO:2000048	negative regulation of cell-cell adhesion mediated by cadherin	Biological Process	UMLS:C3157159
GO:2000049	positive regulation of cell-cell adhesion mediated by cadherin	Biological Process	UMLS:C3157160
GO:2000050	regulation of non-canonical Wnt signaling pathway	Biological Process	UMLS:C3157234
GO:2000051	negative regulation of non-canonical Wnt signaling pathway	Biological Process	UMLS:C3157162
GO:2000052	positive regulation of non-canonical Wnt signaling pathway	Biological Process	UMLS:C3157238
GO:2000053	regulation of Wnt signaling pathway involved in dorsal/ventral axis specification	Biological Process	UMLS:C3157164
GO:2000054	negative regulation of Wnt signaling pathway involved in dorsal/ventral axis specification	Biological Process	UMLS:C3157165
GO:2000058	regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	Biological Process	UMLS:C3157169
GO:2000058	regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	Biological Process	UMLS:C3157170
GO:2000058	regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	Biological Process	UMLS:C3157171
GO:2000058	regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	Biological Process	UMLS:C3157172
GO:2000058	regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	Biological Process	UMLS:C3157173
GO:2000058	regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	Biological Process	UMLS:C3157174
GO:2000058	regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	Biological Process	UMLS:C3157175
GO:2000059	negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	Biological Process	UMLS:C3157176
GO:2000059	negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	Biological Process	UMLS:C3157177
GO:2000059	negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	Biological Process	UMLS:C3157178
GO:2000059	negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	Biological Process	UMLS:C3157179
GO:2000059	negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	Biological Process	UMLS:C3157180
GO:2000059	negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	Biological Process	UMLS:C3157181
GO:2000059	negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	Biological Process	UMLS:C3157182
GO:2000060	positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	Biological Process	UMLS:C3157183
GO:2000060	positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	Biological Process	UMLS:C3157184
GO:2000060	positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	Biological Process	UMLS:C3157185
GO:2000060	positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	Biological Process	UMLS:C3157186
GO:2000060	positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	Biological Process	UMLS:C3157187
GO:2000060	positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	Biological Process	UMLS:C3157188
GO:2000060	positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	Biological Process	UMLS:C3157189
GO:2000064	regulation of cortisol biosynthetic process	Biological Process	UMLS:C3157193
GO:2000064	regulation of cortisol biosynthetic process	Biological Process	UMLS:C3157194
GO:2000065	negative regulation of cortisol biosynthetic process	Biological Process	UMLS:C3157195
GO:2000065	negative regulation of cortisol biosynthetic process	Biological Process	UMLS:C3157196
GO:2000074	regulation of type B pancreatic cell development	Biological Process	UMLS:C3157209
GO:2000077	negative regulation of type B pancreatic cell development	Biological Process	UMLS:C3157212
GO:2000078	positive regulation of type B pancreatic cell development	Biological Process	UMLS:C3157213
GO:2000079	regulation of canonical Wnt signaling pathway involved in controlling type B pancreatic cell proliferation	Biological Process	UMLS:C3157214
GO:2000095	regulation of Wnt signaling pathway, planar cell polarity pathway	Biological Process	UMLS:C3157233
GO:2000095	regulation of Wnt signaling pathway, planar cell polarity pathway	Biological Process	UMLS:C3157234
GO:2000095	regulation of Wnt signaling pathway, planar cell polarity pathway	Biological Process	UMLS:C3157235
GO:2000095	regulation of Wnt signaling pathway, planar cell polarity pathway	Biological Process	UMLS:C3157236
GO:2000096	positive regulation of Wnt signaling pathway, planar cell polarity pathway	Biological Process	UMLS:C3157237
GO:2000096	positive regulation of Wnt signaling pathway, planar cell polarity pathway	Biological Process	UMLS:C3157238
GO:2000096	positive regulation of Wnt signaling pathway, planar cell polarity pathway	Biological Process	UMLS:C3157239
GO:2000096	positive regulation of Wnt signaling pathway, planar cell polarity pathway	Biological Process	UMLS:C3157240
GO:2000097	regulation of smooth muscle cell-matrix adhesion	Biological Process	UMLS:C3157241
GO:2000098	negative regulation of smooth muscle cell-matrix adhesion	Biological Process	UMLS:C3157242
GO:2000104	negative regulation of DNA-dependent DNA replication	Biological Process	UMLS:C3157248
GO:2000105	positive regulation of DNA-dependent DNA replication	Biological Process	UMLS:C3157249
GO:2000106	regulation of leukocyte apoptotic process	Biological Process	UMLS:C3157250
GO:2000107	negative regulation of leukocyte apoptotic process	Biological Process	UMLS:C3157251
GO:2000108	positive regulation of leukocyte apoptotic process	Biological Process	UMLS:C3157252
GO:2000109	regulation of macrophage apoptotic process	Biological Process	UMLS:C2610899
GO:2000109	regulation of macrophage apoptotic process	Biological Process	UMLS:C3157253
GO:2000110	negative regulation of macrophage apoptotic process	Biological Process	UMLS:C2610904
GO:2000110	negative regulation of macrophage apoptotic process	Biological Process	UMLS:C3157254
GO:2000111	positive regulation of macrophage apoptotic process	Biological Process	UMLS:C2610909
GO:2000111	positive regulation of macrophage apoptotic process	Biological Process	UMLS:C3157255
GO:2000114	regulation of establishment of cell polarity	Biological Process	UMLS:C3157258
GO:2000114	regulation of establishment of cell polarity	Biological Process	UMLS:C3157259
GO:2000116	regulation of cysteine-type endopeptidase activity	Biological Process	UMLS:C3157261
GO:2000116	regulation of cysteine-type endopeptidase activity	Biological Process	UMLS:C3157262
GO:2000117	negative regulation of cysteine-type endopeptidase activity	Biological Process	UMLS:C3157263
GO:2000117	negative regulation of cysteine-type endopeptidase activity	Biological Process	UMLS:C3157264
GO:2000118	regulation of sodium-dependent phosphate transport	Biological Process	UMLS:C3157265
GO:2000121	regulation of removal of superoxide radicals	Biological Process	UMLS:C3157268
GO:2000124	regulation of endocannabinoid signaling pathway	Biological Process	UMLS:C3157271
GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	Biological Process	UMLS:C3157281
GO:2000136	regulation of cell proliferation involved in heart morphogenesis	Biological Process	UMLS:C3157283
GO:2000138	positive regulation of cell proliferation involved in heart morphogenesis	Biological Process	UMLS:C3157285
GO:2000142	regulation of DNA-templated transcription, initiation	Biological Process	UMLS:C3157289
GO:2000143	negative regulation of DNA-templated transcription, initiation	Biological Process	UMLS:C3157290
GO:2000144	positive regulation of DNA-templated transcription, initiation	Biological Process	UMLS:C0040624
GO:2000144	positive regulation of DNA-templated transcription, initiation	Biological Process	UMLS:C3157291
GO:2000144	positive regulation of DNA-templated transcription, initiation	Biological Process	UMLS:C3157292
GO:2000145	regulation of cell motility	Biological Process	UMLS:C3157293
GO:2000145	regulation of cell motility	Biological Process	UMLS:C3157294
GO:2000146	negative regulation of cell motility	Biological Process	UMLS:C3157295
GO:2000146	negative regulation of cell motility	Biological Process	UMLS:C3157296
GO:2000147	positive regulation of cell motility	Biological Process	UMLS:C3157297
GO:2000147	positive regulation of cell motility	Biological Process	UMLS:C3157298
GO:2000152	regulation of ubiquitin-specific protease activity	Biological Process	UMLS:C3157303
GO:2000152	regulation of ubiquitin-specific protease activity	Biological Process	UMLS:C3157304
GO:2000152	regulation of ubiquitin-specific protease activity	Biological Process	UMLS:C3157305
GO:2000156	regulation of retrograde vesicle-mediated transport, Golgi to ER	Biological Process	UMLS:C3157309
GO:2000156	regulation of retrograde vesicle-mediated transport, Golgi to ER	Biological Process	UMLS:C3157310
GO:2000157	negative regulation of ubiquitin-specific protease activity	Biological Process	UMLS:C3157311
GO:2000157	negative regulation of ubiquitin-specific protease activity	Biological Process	UMLS:C3157312
GO:2000157	negative regulation of ubiquitin-specific protease activity	Biological Process	UMLS:C3157313
GO:2000169	regulation of peptidyl-cysteine S-nitrosylation	Biological Process	UMLS:C3157327
GO:2000170	positive regulation of peptidyl-cysteine S-nitrosylation	Biological Process	UMLS:C3157328
GO:2000171	negative regulation of dendrite development	Biological Process	UMLS:C3157329
GO:2000172	regulation of branching morphogenesis of a nerve	Biological Process	UMLS:C3157330
GO:2000173	negative regulation of branching morphogenesis of a nerve	Biological Process	UMLS:C3157331
GO:2000177	regulation of neural precursor cell proliferation	Biological Process	UMLS:C3157335
GO:2000178	negative regulation of neural precursor cell proliferation	Biological Process	UMLS:C3157336
GO:2000179	positive regulation of neural precursor cell proliferation	Biological Process	UMLS:C3157337
GO:2000181	negative regulation of blood vessel morphogenesis	Biological Process	UMLS:C3157339
GO:2000188	regulation of cholesterol homeostasis	Biological Process	UMLS:C3157346
GO:2000189	positive regulation of cholesterol homeostasis	Biological Process	UMLS:C3157347
GO:2000191	regulation of fatty acid transport	Biological Process	UMLS:C3157349
GO:2000192	negative regulation of fatty acid transport	Biological Process	UMLS:C3157350
GO:2000193	positive regulation of fatty acid transport	Biological Process	UMLS:C3157351
GO:2000194	regulation of female gonad development	Biological Process	UMLS:C3157352
GO:2000195	negative regulation of female gonad development	Biological Process	UMLS:C3157353
GO:2000196	positive regulation of female gonad development	Biological Process	UMLS:C3157354
GO:2000197	regulation of ribonucleoprotein complex localization	Biological Process	UMLS:C3157355
GO:2000209	regulation of anoikis	Biological Process	UMLS:C3157381
GO:2000210	positive regulation of anoikis	Biological Process	UMLS:C3157382
GO:2000211	regulation of glutamate metabolic process	Biological Process	UMLS:C3157383
GO:2000224	regulation of testosterone biosynthetic process	Biological Process	UMLS:C3157399
GO:2000229	regulation of pancreatic stellate cell proliferation	Biological Process	UMLS:C3157404
GO:2000232	regulation of rRNA processing	Biological Process	UMLS:C3157407
GO:2000232	regulation of rRNA processing	Biological Process	UMLS:C3157408
GO:2000233	negative regulation of rRNA processing	Biological Process	UMLS:C3157409
GO:2000233	negative regulation of rRNA processing	Biological Process	UMLS:C3157410
GO:2000241	regulation of reproductive process	Biological Process	UMLS:C3157419
GO:2000242	negative regulation of reproductive process	Biological Process	UMLS:C3157420
GO:2000243	positive regulation of reproductive process	Biological Process	UMLS:C3157421
GO:2000249	regulation of actin cytoskeleton reorganization	Biological Process	UMLS:C3157427
GO:2000251	positive regulation of actin cytoskeleton reorganization	Biological Process	UMLS:C3157429
GO:2000252	negative regulation of feeding behavior	Biological Process	UMLS:C3157430
GO:2000252	negative regulation of feeding behavior	Biological Process	UMLS:C3157431
GO:2000252	negative regulation of feeding behavior	Biological Process	UMLS:C3157432
GO:2000253	positive regulation of feeding behavior	Biological Process	UMLS:C3157433
GO:2000253	positive regulation of feeding behavior	Biological Process	UMLS:C3157434
GO:2000253	positive regulation of feeding behavior	Biological Process	UMLS:C3157435
GO:2000254	regulation of male germ cell proliferation	Biological Process	UMLS:C3157436
GO:2000255	negative regulation of male germ cell proliferation	Biological Process	UMLS:C3157437
GO:2000257	regulation of protein activation cascade	Biological Process	UMLS:C3157439
GO:2000258	negative regulation of protein activation cascade	Biological Process	UMLS:C3157440
GO:2000259	positive regulation of protein activation cascade	Biological Process	UMLS:C3157441
GO:2000269	regulation of fibroblast apoptotic process	Biological Process	UMLS:C3157451
GO:2000270	negative regulation of fibroblast apoptotic process	Biological Process	UMLS:C3157452
GO:2000271	positive regulation of fibroblast apoptotic process	Biological Process	UMLS:C3157453
GO:2000272	negative regulation of receptor activity	Biological Process	UMLS:C3157454
GO:2000273	positive regulation of receptor activity	Biological Process	UMLS:C3157455
GO:2000275	regulation of oxidative phosphorylation uncoupler activity	Biological Process	UMLS:C3157459
GO:2000275	regulation of oxidative phosphorylation uncoupler activity	Biological Process	UMLS:C3157460
GO:2000275	regulation of oxidative phosphorylation uncoupler activity	Biological Process	UMLS:C3157461
GO:2000276	negative regulation of oxidative phosphorylation uncoupler activity	Biological Process	UMLS:C3157462
GO:2000276	negative regulation of oxidative phosphorylation uncoupler activity	Biological Process	UMLS:C3157463
GO:2000276	negative regulation of oxidative phosphorylation uncoupler activity	Biological Process	UMLS:C3157464
GO:2000278	regulation of DNA biosynthetic process	Biological Process	UMLS:C3157468
GO:2000279	negative regulation of DNA biosynthetic process	Biological Process	UMLS:C3157469
GO:2000282	regulation of cellular amino acid biosynthetic process	Biological Process	UMLS:C3157472
GO:2000286	receptor internalization involved in canonical Wnt signaling pathway	Biological Process	UMLS:C3157477
GO:2000286	receptor internalization involved in canonical Wnt signaling pathway	Biological Process	UMLS:C3157478
GO:2000288	positive regulation of myoblast proliferation	Biological Process	UMLS:C3157480
GO:2000291	regulation of myoblast proliferation	Biological Process	UMLS:C3157483
GO:2000295	regulation of hydrogen peroxide catabolic process	Biological Process	UMLS:C3157487
GO:2000295	regulation of hydrogen peroxide catabolic process	Biological Process	UMLS:C3157488
GO:2000295	regulation of hydrogen peroxide catabolic process	Biological Process	UMLS:C3157489
GO:2000295	regulation of hydrogen peroxide catabolic process	Biological Process	UMLS:C3157490
GO:2000295	regulation of hydrogen peroxide catabolic process	Biological Process	UMLS:C3157491
GO:2000296	negative regulation of hydrogen peroxide catabolic process	Biological Process	UMLS:C3157492
GO:2000296	negative regulation of hydrogen peroxide catabolic process	Biological Process	UMLS:C3157493
GO:2000296	negative regulation of hydrogen peroxide catabolic process	Biological Process	UMLS:C3157494
GO:2000296	negative regulation of hydrogen peroxide catabolic process	Biological Process	UMLS:C3157495
GO:2000296	negative regulation of hydrogen peroxide catabolic process	Biological Process	UMLS:C3157496
GO:2000297	negative regulation of synapse maturation	Biological Process	UMLS:C3157497
GO:2000300	regulation of synaptic vesicle exocytosis	Biological Process	UMLS:C3157500
GO:2000301	negative regulation of synaptic vesicle exocytosis	Biological Process	UMLS:C3157501
GO:2000302	positive regulation of synaptic vesicle exocytosis	Biological Process	UMLS:C3157502
GO:2000303	regulation of ceramide biosynthetic process	Biological Process	UMLS:C3157503
GO:2000304	positive regulation of ceramide biosynthetic process	Biological Process	UMLS:C3157504
GO:2000307	regulation of tumor necrosis factor (ligand) superfamily member 11 production	Biological Process	UMLS:C3157507
GO:2000309	positive regulation of tumor necrosis factor (ligand) superfamily member 11 production	Biological Process	UMLS:C3157509
GO:2000310	regulation of N-methyl-D-aspartate selective glutamate receptor activity	Biological Process	UMLS:C3157510
GO:2000311	regulation of alpha-amino-3-hydroxy-5-methyl-4-isoxazole propionate selective glutamate receptor activity	Biological Process	UMLS:C3157511
GO:2000312	regulation of kainate selective glutamate receptor activity	Biological Process	UMLS:C3157512
GO:2000313	regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation	Biological Process	UMLS:C3157513
GO:2000316	regulation of T-helper 17 type immune response	Biological Process	UMLS:C3157516
GO:2000317	negative regulation of T-helper 17 type immune response	Biological Process	UMLS:C3157517
GO:2000318	positive regulation of T-helper 17 type immune response	Biological Process	UMLS:C3157518
GO:2000319	regulation of T-helper 17 cell differentiation	Biological Process	UMLS:C3157519
GO:2000319	regulation of T-helper 17 cell differentiation	Biological Process	UMLS:C3157520
GO:2000320	negative regulation of T-helper 17 cell differentiation	Biological Process	UMLS:C3157521
GO:2000320	negative regulation of T-helper 17 cell differentiation	Biological Process	UMLS:C3157522
GO:2000321	positive regulation of T-helper 17 cell differentiation	Biological Process	UMLS:C3157523
GO:2000321	positive regulation of T-helper 17 cell differentiation	Biological Process	UMLS:C3157524
GO:2000322	regulation of glucocorticoid receptor signaling pathway	Biological Process	UMLS:C3157525
GO:2000323	negative regulation of glucocorticoid receptor signaling pathway	Biological Process	UMLS:C3157526
GO:2000324	positive regulation of glucocorticoid receptor signaling pathway	Biological Process	UMLS:C3157527
GO:2000325	regulation of ligand-dependent nuclear receptor transcription coactivator activity	Biological Process	UMLS:C3157528
GO:2000327	positive regulation of ligand-dependent nuclear receptor transcription coactivator activity	Biological Process	UMLS:C3157530
GO:2000328	regulation of T-helper 17 cell lineage commitment	Biological Process	UMLS:C3157531
GO:2000330	positive regulation of T-helper 17 cell lineage commitment	Biological Process	UMLS:C3157533
GO:2000341	regulation of chemokine (C-X-C motif) ligand 2 production	Biological Process	UMLS:C3157544
