hetio_id	name	het_type	cui
26254	OPTC	Gene	UMLS:C1417967
GO:0060068	vagina development	Biological Process	UMLS:C2262805
102724694	LOC102724694	Gene	102724694
79864	C11orf63	Gene	UMLS:C1824329
GO:0030576	Cajal body organization	Biological Process	UMLS:C1156228
GO:0021819	layer formation in cerebral cortex	Biological Process	UMLS:C1818386
GO:0021819	layer formation in cerebral cortex	Biological Process	UMLS:C1818387
9099	USP2	Gene	UMLS:C1421397
GO:0006021	inositol biosynthetic process	Biological Process	UMLS:C1156341
DB00354	Buclizine	Compound	UMLS:C0164386
137075	CLDN23	Gene	UMLS:C1539084
GO:0030091	protein repair	Biological Process	UMLS:C1159338
PC7_8319	Transcription of the HIV genome	Pathway	PC7_8319
GO:0051639	actin filament network formation	Biological Process	UMLS:C1658596
WP384_r67054	Apoptosis Modulation by HSP70	Pathway	WP384_r67054
27076	LYPD3	Gene	UMLS:C1825918
GO:0060316	positive regulation of ryanodine-sensitive calcium-release channel activity	Biological Process	UMLS:C2610442
3899	AFF3	Gene	UMLS:C1708616
C0008513	Chorioretinitis	Side Effect	UMLS:C0008513
GO:0097454	Schwann cell microvillus	Cellular Component	UMLS:C3548408
284353	NKPD1	Gene	UMLS:C1538065
2206	MS4A2	Gene	UMLS:C1417327
493869	GPX8	Gene	UMLS:C2681554
346389	MACC1	Gene	UMLS:C2675234
GO:0032793	positive regulation of CREB transcription factor activity	Biological Process	UMLS:C1819625
GO:0032793	positive regulation of CREB transcription factor activity	Biological Process	UMLS:C1819626
23071	ERP44	Gene	UMLS:C1425439
GO:0002763	positive regulation of myeloid leukocyte differentiation	Biological Process	UMLS:C1819772
GO:0002763	positive regulation of myeloid leukocyte differentiation	Biological Process	UMLS:C2256137
GO:0002763	positive regulation of myeloid leukocyte differentiation	Biological Process	UMLS:C2256138
PC7_1631	Amino acid synthesis and interconversion (transamination)	Pathway	PC7_1631
118987	PDZD8	Gene	UMLS:C1428638
C0424230	Psychomotor retardation	Side Effect	UMLS:C0424230
GO:0032422	purine-rich negative regulatory element binding	Molecular Function	UMLS:C1819335
GO:0032422	purine-rich negative regulatory element binding	Molecular Function	UMLS:C1819336
GO:0050773	regulation of dendrite development	Biological Process	UMLS:C1326644
9551	ATP5J2	Gene	UMLS:C1412669
1796	DOK1	Gene	UMLS:C1333246
C1112565	Pneumatosis intestinalis	Side Effect	UMLS:C1112565
GO:0035382	sterol transmembrane transport	Biological Process	UMLS:C2752300
GO:0050853	B cell receptor signaling pathway	Biological Process	UMLS:C1325924
C2242576	Oropharyngeal blistering	Side Effect	UMLS:C2242576
GO:0047750	cholestenol delta-isomerase activity	Molecular Function	UMLS:C1323742
N0000175912	Dipeptidyl Peptidase 4 Inhibitors	Pharmacologic Class	UMLS:C2917254
GO:0016056	rhodopsin mediated signaling pathway	Biological Process	UMLS:C2266215
219965	OR5B17	Gene	UMLS:C1423353
81034	SLC25A32	Gene	UMLS:C1822742
GO:0038033	positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway	Biological Process	UMLS:C3271719
GO:0038033	positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway	Biological Process	UMLS:C3271720
GO:0038033	positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway	Biological Process	UMLS:C3271721
2642	GCGR	Gene	UMLS:C1415011
GO:0060467	negative regulation of fertilization	Biological Process	UMLS:C2752688
GO:0036490	regulation of translation in response to endoplasmic reticulum stress	Biological Process	UMLS:C3893329
90843	TCEAL8	Gene	UMLS:C1539946
GO:0017159	pantetheine hydrolase activity	Molecular Function	UMLS:C1149779
56140	PCDHA8	Gene	UMLS:C1418323
GO:0042853	L-alanine catabolic process	Biological Process	UMLS:C1326992
414328	IDNK	Gene	UMLS:C1538339
101927262	LOC101927262	Gene	101927262
5506	PPP1R3A	Gene	UMLS:C1418829
D000788	Angina Pectoris, Variant	Symptom	UMLS:C0002963
GO:0016746	transferase activity, transferring acyl groups	Molecular Function	UMLS:C1151921
197021	LCTL	Gene	UMLS:C1825803
23507	LRRC8B	Gene	UMLS:C1825877
N0000185007	Adrenergic beta3-Agonists	Pharmacologic Class	UMLS:C3485976
GO:0009896	positive regulation of catabolic process	Biological Process	UMLS:C1158160
GO:0009896	positive regulation of catabolic process	Biological Process	UMLS:C2265331
GO:0009896	positive regulation of catabolic process	Biological Process	UMLS:C2265332
GO:0071033	nuclear retention of pre-mRNA at the site of transcription	Biological Process	UMLS:C2754189
9987	HNRNPDL	Gene	UMLS:C1415639
6360	CCL16	Gene	UMLS:C1419876
129685	TAF8	Gene	UMLS:C1424885
79083	MLPH	Gene	UMLS:C1428884
GO:0006212	uracil catabolic process	Biological Process	UMLS:C1157120
GO:0044265	cellular macromolecule catabolic process	Biological Process	UMLS:C1523952
PC7_5973	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	Pathway	PC7_5973
PC7_7727	Synthesis of 12-eicosatetraenoic acid derivatives	Pathway	PC7_7727
UBERON:0001013	adipose tissue	Anatomy	UMLS:C0001527
UBERON:0001013	adipose tissue	Anatomy	UMLS:C0344335
UBERON:0001013	adipose tissue	Anatomy	UMLS:C0935625
GO:0060706	cell differentiation involved in embryonic placenta development	Biological Process	UMLS:C2752934
C0016034	Fibrocystic breast disease	Side Effect	UMLS:C0016034
GO:0003307	regulation of Wnt signaling pathway involved in heart development	Biological Process	UMLS:C2753703
C0151854	Abnormal platelets	Side Effect	UMLS:C0151854
GO:0031704	apelin receptor binding	Molecular Function	UMLS:C1149463
GO:0031704	apelin receptor binding	Molecular Function	UMLS:C1623235
10841	FTCD	Gene	UMLS:C1414832
3094	HINT1	Gene	UMLS:C1415545
C0241712	Vulval erythema	Side Effect	UMLS:C0241712
83540	NUF2	Gene	UMLS:C1826495
79905	TMC7	Gene	UMLS:C1427849
C0221232	Welts	Side Effect	UMLS:C0221232
GO:0001674	female germ cell nucleus	Cellular Component	UMLS:C1167066
GO:0031272	regulation of pseudopodium assembly	Biological Process	UMLS:C1622019
GO:0002278	eosinophil activation involved in immune response	Biological Process	UMLS:C1817446
GO:0002278	eosinophil activation involved in immune response	Biological Process	UMLS:C3155003
50939	IMPG2	Gene	UMLS:C1425472
266553	OFCC1	Gene	UMLS:C1427245
105370691	LOC105370691	Gene	105370691
C0521616	Pseudoporphyria	Side Effect	UMLS:C0521616
GO:0061082	myeloid leukocyte cytokine production	Biological Process	UMLS:C3155611
C0400930	Chronic hepatic failure	Side Effect	UMLS:C0400930
26045	LRRTM2	Gene	UMLS:C1537618
C0267834	Hepatic cyst	Side Effect	UMLS:C0267834
6812	STXBP1	Gene	UMLS:C1420506
PC7_5709	NF-kB is activated and signals survival	Pathway	PC7_5709
51761	ATP8A2	Gene	UMLS:C1366628
GO:0031394	positive regulation of prostaglandin biosynthetic process	Biological Process	UMLS:C1622049
GO:0031394	positive regulation of prostaglandin biosynthetic process	Biological Process	UMLS:C2245192
GO:0031394	positive regulation of prostaglandin biosynthetic process	Biological Process	UMLS:C2245193
8890	EIF2B4	Gene	UMLS:C1414330
1143	CHRNB4	Gene	UMLS:C1413410
DB00771	Clidinium	Compound	UMLS:C0055877
DB00771	Clidinium	Compound	UMLS:C0110059
GO:2000981	negative regulation of inner ear receptor cell differentiation	Biological Process	UMLS:C3270651
89781	HPS4	Gene	UMLS:C1423767
GO:0030897	HOPS complex	Cellular Component	UMLS:C1325691
54625	PARP14	Gene	UMLS:C1538589
GO:0000333	telomerase catalytic core complex	Cellular Component	UMLS:C1166706
GO:0000333	telomerase catalytic core complex	Cellular Component	UMLS:C3893234
3562	IL3	Gene	UMLS:C1334117
GO:0008015	blood circulation	Biological Process	UMLS:C0005775
GO:0008015	blood circulation	Biological Process	UMLS:C2752673
64783	RBM15	Gene	UMLS:C1423088
GO:1904031	positive regulation of cyclin-dependent protein kinase activity	Biological Process	UMLS:C2249454
GO:1904031	positive regulation of cyclin-dependent protein kinase activity	Biological Process	UMLS:C3889733
GO:0005549	odorant binding	Molecular Function	UMLS:C1149060
C0240273	Lymph node tenderness	Side Effect	UMLS:C0240273
DB09014	Captodiame	Compound	UMLS:C0301409
100271715	ARHGEF33	Gene	UMLS:C2828660
C0553690	Reversible ischaemic neurological deficit	Side Effect	UMLS:C0553690
4861	NPAS1	Gene	UMLS:C1417773
GO:0000781	chromosome, telomeric region	Cellular Component	UMLS:C0085187
GO:0000781	chromosome, telomeric region	Cellular Component	UMLS:C1325571
GO:0052031	modulation by symbiont of host defense response	Biological Process	UMLS:C1816602
DB01624	Zuclopenthixol	Compound	UMLS:C0376160
57413	TMIGD3	Gene	UMLS:C3891061
GO:0035234	ectopic germ cell programmed cell death	Biological Process	UMLS:C1523683
7248	TSC1	Gene	UMLS:C0694894
GO:0001779	natural killer cell differentiation	Biological Process	UMLS:C1326079
GO:0001779	natural killer cell differentiation	Biological Process	UMLS:C3159139
GO:1901069	guanosine-containing compound catabolic process	Biological Process	UMLS:C3547647
GO:0006890	retrograde vesicle-mediated transport, Golgi to ER	Biological Process	UMLS:C1159367
GO:0048488	synaptic vesicle endocytosis	Biological Process	UMLS:C1154462
GO:0048488	synaptic vesicle endocytosis	Biological Process	UMLS:C1154468
9342	SNAP29	Gene	UMLS:C1420271
26054	SENP6	Gene	UMLS:C1427200
GO:0015085	calcium ion transmembrane transporter activity	Molecular Function	UMLS:C1153607
C0854111	Blood triglycerides decreased	Side Effect	UMLS:C0854111
GO:0060670	branching involved in labyrinthine layer morphogenesis	Biological Process	UMLS:C3548837
GO:0048599	oocyte development	Biological Process	UMLS:C1657731
GO:0071711	basement membrane organization	Biological Process	UMLS:C2754918
DB00168	Aspartame	Compound	UMLS:C0003999
4014	LOR	Gene	UMLS:C1416897
100131195	LOC100131195	Gene	100131195
PC7_10508	alpha-linolenic (omega3) and linoleic (omega6) acid metabolism	Pathway	PC7_10508
6949	TCOF1	Gene	UMLS:C1420654
C0393593	Dystonia	Side Effect	UMLS:C0393593
GO:0014041	regulation of neuron maturation	Biological Process	UMLS:C1817642
2305	FOXM1	Gene	UMLS:C1414685
GO:0008046	axon guidance receptor activity	Molecular Function	UMLS:C1152670
90506	LRRC46	Gene	UMLS:C1825893
GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	Molecular Function	UMLS:C1151597
GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	Molecular Function	UMLS:C1151609
GO:0001765	membrane raft assembly	Biological Process	UMLS:C1326279
GO:0047179	platelet-activating factor acetyltransferase activity	Molecular Function	UMLS:C1324682
144100	PLEKHA7	Gene	UMLS:C1538670
DB01100	Pimozide	Compound	UMLS:C0031935
100128731	OST4	Gene	UMLS:C2829972
GO:0002697	regulation of immune effector process	Biological Process	UMLS:C1818811
GO:0040031	snRNA modification	Biological Process	UMLS:C1158757
GO:0002028	regulation of sodium ion transport	Biological Process	UMLS:C1621850
23170	TTLL12	Gene	UMLS:C1823546
400916	CHCHD10	Gene	UMLS:C1538423
60412	EXOC4	Gene	UMLS:C1825077
C0595938	Increased effect	Side Effect	UMLS:C0595938
148581	UBE2U	Gene	UMLS:C1540148
9778	KIAA0232	Gene	UMLS:C2239556
GO:0019776	Atg8 ligase activity	Molecular Function	UMLS:C1151886
GO:0045075	regulation of interleukin-12 biosynthetic process	Biological Process	UMLS:C1155090
GO:0007422	peripheral nervous system development	Biological Process	UMLS:C1160369
D017827	Machado-Joseph Disease	Symptom	UMLS:C0024408
D017827	Machado-Joseph Disease	Symptom	UMLS:C0751668
D017827	Machado-Joseph Disease	Symptom	UMLS:C0751669
D017827	Machado-Joseph Disease	Symptom	UMLS:C0751670
D017827	Machado-Joseph Disease	Symptom	UMLS:C0751671
354	KLK3	Gene	UMLS:C1366489
254783	OR6C74	Gene	UMLS:C1429159
DOID:216	dental caries	Disease	UMLS:C0011334
DOID:216	dental caries	Disease	UMLS:C1456144
DOID:216	dental caries	Disease	UMLS:C1456145
GO:0097049	motor neuron apoptotic process	Biological Process	UMLS:C3157087
220064	ORAOV1	Gene	UMLS:C1425006
440093	H3F3C	Gene	UMLS:C2829556
130340	AP1S3	Gene	UMLS:C1425929
D052245	Usher Syndromes	Symptom	UMLS:C0271097
D052245	Usher Syndromes	Symptom	UMLS:C1568248
D052245	Usher Syndromes	Symptom	UMLS:C1568249
D052245	Usher Syndromes	Symptom	UMLS:C2931205
GO:0061731	ribonucleoside-diphosphate reductase activity	Molecular Function	UMLS:C1151300
GO:0061731	ribonucleoside-diphosphate reductase activity	Molecular Function	UMLS:C2261767
GO:0061731	ribonucleoside-diphosphate reductase activity	Molecular Function	UMLS:C4084940
GO:0061731	ribonucleoside-diphosphate reductase activity	Molecular Function	UMLS:C4234987
GO:0061731	ribonucleoside-diphosphate reductase activity	Molecular Function	UMLS:C4234988
GO:0061731	ribonucleoside-diphosphate reductase activity	Molecular Function	UMLS:C4234989
GO:0061731	ribonucleoside-diphosphate reductase activity	Molecular Function	UMLS:C4234990
GO:0061731	ribonucleoside-diphosphate reductase activity	Molecular Function	UMLS:C4234991
GO:0061731	ribonucleoside-diphosphate reductase activity	Molecular Function	UMLS:C4234992
GO:0061731	ribonucleoside-diphosphate reductase activity	Molecular Function	UMLS:C4234993
GO:0061731	ribonucleoside-diphosphate reductase activity	Molecular Function	UMLS:C4234994
GO:0042975	peroxisome proliferator activated receptor binding	Molecular Function	UMLS:C1323377
105369199	LOC105369199	Gene	105369199
C1609536	Allergic bronchospasm	Side Effect	UMLS:C1609536
C0039231	Tachycardia	Side Effect	UMLS:C0039231
DB00603	Medroxyprogesterone Acetate	Compound	UMLS:C0065864
64122	FN3K	Gene	UMLS:C1539522
PC7_2090	Bile acid and bile salt metabolism	Pathway	PC7_2090
101060024	LOC101060024	Gene	101060024
144568	A2ML1	Gene	UMLS:C1825487
C0005758	Blister	Side Effect	UMLS:C0005758
347902	AMIGO2	Gene	UMLS:C1823185
DB01041	Thalidomide	Compound	UMLS:C0039736
C0021933	Intussusception	Side Effect	UMLS:C0021933
389541	LAMTOR4	Gene	UMLS:C3541686
199675	MCEMP1	Gene	UMLS:C1824500
GO:0045082	positive regulation of interleukin-10 biosynthetic process	Biological Process	UMLS:C1155088
GO:0045082	positive regulation of interleukin-10 biosynthetic process	Biological Process	UMLS:C2248876
GO:0045082	positive regulation of interleukin-10 biosynthetic process	Biological Process	UMLS:C2248877
GO:0032692	negative regulation of interleukin-1 production	Biological Process	UMLS:C1819516
GO:0032692	negative regulation of interleukin-1 production	Biological Process	UMLS:C2245831
PC7_6918	Regulation of retinoblastoma protein	Pathway	PC7_6918
390205	LRRC10B	Gene	UMLS:C2829638
GO:1902369	negative regulation of RNA catabolic process	Biological Process	UMLS:C3822149
GO:1902369	negative regulation of RNA catabolic process	Biological Process	UMLS:C3822150
GO:1902369	negative regulation of RNA catabolic process	Biological Process	UMLS:C3822151
GO:1902369	negative regulation of RNA catabolic process	Biological Process	UMLS:C3822152
8553	BHLHE40	Gene	UMLS:C1412793
GO:0072183	negative regulation of nephron tubule epithelial cell differentiation	Biological Process	UMLS:C2755199
GO:0004956	prostaglandin D receptor activity	Molecular Function	UMLS:C1152752
10956	OS9	Gene	UMLS:C1864769
3225	HOXC9	Gene	UMLS:C1415681
C0027134	Myringitis	Side Effect	UMLS:C0027134
80020	FOXRED2	Gene	UMLS:C1825312
GO:0030425	dendrite	Cellular Component	UMLS:C0011305
GO:0031085	BLOC-3 complex	Cellular Component	UMLS:C1523559
101060211	CT45A7	Gene	UMLS:C3889806
205327	C2orf69	Gene	UMLS:C2681195
7988	ZNF212	Gene	UMLS:C1421700
C0234987	Dizziness postural	Side Effect	UMLS:C0234987
286234	SPATA31E1	Gene	UMLS:C3470171
4524	MTHFR	Gene	UMLS:C0919427
374403	TBC1D10C	Gene	UMLS:C1539933
84501	SPIRE2	Gene	UMLS:C1539845
286464	CFAP47	Gene	UMLS:C1824836
GO:0030705	cytoskeleton-dependent intracellular transport	Biological Process	UMLS:C1326391
6919	TCEA2	Gene	UMLS:C1420624
GO:0001948	glycoprotein binding	Molecular Function	UMLS:C1621831
105373353	LOC105373353	Gene	105373353
387748	OR56B1	Gene	UMLS:C1423334
102724488	LOC102724488	Gene	102724488
GO:0048714	positive regulation of oligodendrocyte differentiation	Biological Process	UMLS:C1658616
GO:0048714	positive regulation of oligodendrocyte differentiation	Biological Process	UMLS:C2253980
GO:0048714	positive regulation of oligodendrocyte differentiation	Biological Process	UMLS:C2253981
388336	SHISA6	Gene	UMLS:C2828683
124599	CD300LB	Gene	UMLS:C1824679
27006	FGF22	Gene	UMLS:C1414604
DB04890	Bepotastine	Compound	UMLS:C0666500
DB04890	Bepotastine	Compound	UMLS:C2698371
GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	Biological Process	UMLS:C1819836
65010	SLC26A6	Gene	UMLS:C1422678
57167	SALL4	Gene	UMLS:C1423836
GO:0052042	positive regulation by symbiont of host programmed cell death	Biological Process	UMLS:C1816614
GO:0052042	positive regulation by symbiont of host programmed cell death	Biological Process	UMLS:C1816756
GO:0052042	positive regulation by symbiont of host programmed cell death	Biological Process	UMLS:C2259761
GO:0052042	positive regulation by symbiont of host programmed cell death	Biological Process	UMLS:C2259763
GO:0052042	positive regulation by symbiont of host programmed cell death	Biological Process	UMLS:C2610324
GO:0052042	positive regulation by symbiont of host programmed cell death	Biological Process	UMLS:C2610325
GO:0052042	positive regulation by symbiont of host programmed cell death	Biological Process	UMLS:C2610326
GO:0052042	positive regulation by symbiont of host programmed cell death	Biological Process	UMLS:C3268367
GO:1900020	positive regulation of protein kinase C activity	Biological Process	UMLS:C3269286
105376141	LOC105376141	Gene	105376141
3749	KCNC4	Gene	UMLS:C1416559
GO:0003707	steroid hormone receptor activity	Molecular Function	UMLS:C1148773
C0265547	Limb reduction defect	Side Effect	UMLS:C0265547
730051	ZNF814	Gene	UMLS:C2240216
55586	MIOX	Gene	UMLS:C1825995
79830	ZMYM1	Gene	UMLS:C1428567
GO:0060809	mesodermal to mesenchymal transition involved in gastrulation	Biological Process	UMLS:C2753037
GO:1903336	negative regulation of vacuolar transport	Biological Process	UMLS:C3894281
GO:1903336	negative regulation of vacuolar transport	Biological Process	UMLS:C3894282
84969	TOX2	Gene	UMLS:C1423976
339366	ADAMTSL5	Gene	UMLS:C1826408
57544	TXNDC16	Gene	UMLS:C2240135
GO:1902188	positive regulation of viral release from host cell	Biological Process	UMLS:C3821729
GO:1902188	positive regulation of viral release from host cell	Biological Process	UMLS:C3821730
GO:0070265	necrotic cell death	Biological Process	UMLS:C0027540
DB01217	Anastrozole	Compound	UMLS:C0290883
9441	MED26	Gene	UMLS:C1332785
GO:0008643	carbohydrate transport	Biological Process	UMLS:C0596250
GO:0008643	carbohydrate transport	Biological Process	UMLS:C1749865
100129216	LOC100129216	Gene	UMLS:C4320036
GO:0036037	CD8-positive, alpha-beta T cell activation	Biological Process	UMLS:C3271523
GO:0043241	protein complex disassembly	Biological Process	UMLS:C1523879
GO:0032012	regulation of ARF protein signal transduction	Biological Process	UMLS:C1818862
93953	ACRC	Gene	UMLS:C1423743
55208	DCUN1D2	Gene	UMLS:C1824895
100131310	LOC100131310	Gene	100131310
3688	ITGB1	Gene	UMLS:C1416496
2548	GAA	Gene	UMLS:C1414899
23223	RRP12	Gene	UMLS:C1826943
GO:0010998	regulation of translational initiation by eIF2 alpha phosphorylation	Biological Process	UMLS:C2755918
GO:0016255	attachment of GPI anchor to protein	Biological Process	UMLS:C1157386
GO:0043065	positive regulation of apoptotic process	Biological Process	UMLS:C1326205
GO:0043065	positive regulation of apoptotic process	Biological Process	UMLS:C2248382
GO:0043065	positive regulation of apoptotic process	Biological Process	UMLS:C3266896
GO:0043065	positive regulation of apoptotic process	Biological Process	UMLS:C3546359
C0852792	Blood cortisol decreased	Side Effect	UMLS:C0852792
C0040436	Tooth erosion	Side Effect	UMLS:C0040436
105379569	LOC105379569	Gene	105379569
C0151811	Subcutaneous nodule	Side Effect	UMLS:C0151811
GO:0032217	riboflavin transporter activity	Molecular Function	UMLS:C1819121
23413	NCS1	Gene	UMLS:C1414814
GO:0034098	VCP-NPL4-UFD1 AAA ATPase complex	Cellular Component	UMLS:C2247678
GO:0034098	VCP-NPL4-UFD1 AAA ATPase complex	Cellular Component	UMLS:C4235148
GO:0001642	group III metabotropic glutamate receptor activity	Molecular Function	UMLS:C1152714
PC7_2519	Cell Cycle	Pathway	PC7_2519
399474	TMEM200B	Gene	UMLS:C2240106
PC7_3777	Extracellular matrix organization	Pathway	PC7_3777
PC7_3018	Defective B3GAT3 causes JDSSDHD	Pathway	PC7_3018
GO:0006607	NLS-bearing protein import into nucleus	Biological Process	UMLS:C1159393
8216	LZTR1	Gene	UMLS:C1416947
C0162627	Skin bacterial infection	Side Effect	UMLS:C0162627
GO:0035822	gene conversion	Biological Process	UMLS:C0017259
GO:0015939	pantothenate metabolic process	Biological Process	UMLS:C1158192
C0033953	Psychosexual disorder	Side Effect	UMLS:C0033953
GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	Biological Process	UMLS:C1155512
GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	Biological Process	UMLS:C2248230
GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	Biological Process	UMLS:C2248232
GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	Biological Process	UMLS:C2248240
GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	Biological Process	UMLS:C2248245
GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	Biological Process	UMLS:C2248250
GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	Biological Process	UMLS:C2248255
GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	Biological Process	UMLS:C2248260
GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	Biological Process	UMLS:C2248265
GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	Biological Process	UMLS:C4326986
GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	Biological Process	UMLS:C4326987
GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	Biological Process	UMLS:C4326988
GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	Biological Process	UMLS:C4326989
GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	Biological Process	UMLS:C4326990
GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	Biological Process	UMLS:C4326991
GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	Biological Process	UMLS:C4326992
GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	Biological Process	UMLS:C4326993
GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	Biological Process	UMLS:C4326994
GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	Biological Process	UMLS:C4326995
GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	Biological Process	UMLS:C4326996
GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	Biological Process	UMLS:C4326997
GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	Biological Process	UMLS:C4326998
GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	Biological Process	UMLS:C4326999
2888	GRB14	Gene	UMLS:C1333706
GO:0000280	nuclear division	Biological Process	UMLS:C1155789
GO:0005750	mitochondrial respiratory chain complex III	Cellular Component	UMLS:C1166911
GO:0002708	positive regulation of lymphocyte mediated immunity	Biological Process	UMLS:C1818822
GO:0002708	positive regulation of lymphocyte mediated immunity	Biological Process	UMLS:C2256069
GO:0002708	positive regulation of lymphocyte mediated immunity	Biological Process	UMLS:C2256070
5880	RAC2	Gene	UMLS:C1419228
GO:0015218	pyrimidine nucleotide transmembrane transporter activity	Molecular Function	UMLS:C1153659
197259	MLKL	Gene	UMLS:C1537924
50717	DCAF8	Gene	UMLS:C1538083
C0151729	Immunoglobulins increased	Side Effect	UMLS:C0151729
23753	SDF2L1	Gene	UMLS:C1419905
4179	CD46	Gene	UMLS:C1824669
C1096448	Bronchopneumopathy	Side Effect	UMLS:C1096448
84164	ASCC2	Gene	UMLS:C1540205
PC7_7652	Sphingosine 1-phosphate (S1P) pathway	Pathway	PC7_7652
C0151699	Haemorrhage intracranial	Side Effect	UMLS:C0151699
GO:0045257	succinate dehydrogenase complex (ubiquinone)	Cellular Component	UMLS:C1167299
C0015469	Facial paralysis	Side Effect	UMLS:C0015469
6710	SPTB	Gene	UMLS:C1420387
7417	VDAC2	Gene	UMLS:C1336931
10739	RFPL2	Gene	UMLS:C1419356
28234	SLCO1B3	Gene	UMLS:C1420132
147463	ANKRD29	Gene	UMLS:C1538286
C0036412	Scleral disorder	Side Effect	UMLS:C0036412
374920	C19orf68	Gene	UMLS:C2681311
C0541820	Carbohydrate tolerance decreased	Side Effect	UMLS:C0541820
C0029132	Optic nerve disorder	Side Effect	UMLS:C0029132
3340	NDST1	Gene	UMLS:C1417617
101060443	LOC101060443	Gene	101060443
GO:0060406	positive regulation of penile erection	Biological Process	UMLS:C2610555
C0011206	Delirium	Side Effect	UMLS:C0011206
PC7_1664	Angiopoietin receptor Tie2-mediated signaling	Pathway	PC7_1664
GO:0010522	regulation of calcium ion transport into cytosol	Biological Process	UMLS:C2265655
GO:0008641	small protein activating enzyme activity	Molecular Function	UMLS:C1151871
GO:0008641	small protein activating enzyme activity	Molecular Function	UMLS:C1817503
94056	SYAP1	Gene	UMLS:C1424143
PC7_4938	LKB1 signaling events	Pathway	PC7_4938
GO:0046498	S-adenosylhomocysteine metabolic process	Biological Process	UMLS:C1157027
PC7_6669	Pyruvate metabolism	Pathway	PC7_6669
GO:0009624	response to nematode	Biological Process	UMLS:C1155324
GO:0005945	6-phosphofructokinase complex	Cellular Component	UMLS:C1166812
GO:1903026	negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding	Biological Process	UMLS:C3824187
GO:1903026	negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding	Biological Process	UMLS:C3824188
7050	TGIF1	Gene	UMLS:C1420712
105373468	LOC105373468	Gene	105373468
GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	Biological Process	UMLS:C2755507
GO:0045600	positive regulation of fat cell differentiation	Biological Process	UMLS:C1159887
GO:0045600	positive regulation of fat cell differentiation	Biological Process	UMLS:C2249247
GO:0045600	positive regulation of fat cell differentiation	Biological Process	UMLS:C2249248
9104	RGN	Gene	UMLS:C1419366
1389	CREBL2	Gene	UMLS:C1332780
1628	DBP	Gene	UMLS:C1413924
221091	LRRN4CL	Gene	UMLS:C2681651
PC7_3820	FGFR1b ligand binding and activation	Pathway	PC7_3820
GO:0035418	protein localization to synapse	Biological Process	UMLS:C2752336
GO:0032288	myelin assembly	Biological Process	UMLS:C1819194
GO:0032288	myelin assembly	Biological Process	UMLS:C2612426
GO:0070273	phosphatidylinositol-4-phosphate binding	Molecular Function	UMLS:C2610966
PC7_1691	Aquaporin-mediated transport	Pathway	PC7_1691
3776	KCNK2	Gene	UMLS:C1416595
GO:0046465	dolichyl diphosphate metabolic process	Biological Process	UMLS:C1158400
91977	MYOZ3	Gene	UMLS:C1425604
GO:1901028	regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	Biological Process	UMLS:C3547684
GO:1901028	regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	Biological Process	UMLS:C3821384
GO:0044027	hypermethylation of CpG island	Biological Process	UMLS:C2613366
65125	WNK1	Gene	UMLS:C1538110
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234687
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234688
GO:1904223	regulation of glucuronosyltransferase activity	Biological Process	UMLS:C4234689
